runtime,instance,async,image,sql,setting,load,entity_count,start_time,stop_time,time,success_line,statistics,group,note
1743167898,1,60,wikibase/wikibase:mw1.43.0,mariadb:11.7,wbOwnIdConnection,wbeditentity-FullishItems,5000,1743167925,1743167978,53,5006,{},1,
1743167993,1,60,wikibase/wikibase:mw1.43.0,mariadb:11.7,wbOwnIdConnection,rest-FullishItems,5000,1743168017,1743168081,64,5006,{},1,
1743168097,1,100,wikibase/wikibase:mw1.43.0,mariadb:11.7,wbOwnIdConnection,wbeditentity-FullishItems,5000,1743168120,1743168172,52,5006,{},1,
1743168185,1,100,wikibase/wikibase:mw1.43.0,mariadb:11.7,wbOwnIdConnection,rest-FullishItems,5000,1743168211,1743168271,60,5006,{},1,
1743168284,1,30,wikibase/wikibase:mw1.43.0,mariadb:11.7,wbOwnIdConnection,wbeditentity-FullishItems,5000,1743168311,1743168373,62,5006,{},1,
1743168386,1,30,wikibase/wikibase:mw1.43.0,mariadb:11.7,wbOwnIdConnection,rest-FullishItems,5000,1743168412,1743168489,77,5006,{},1,
1743168502,1,60,wikibase/wikibase:mw1.43.0,mariadb:11.7,wbOwnIdConnection,wbeditentity-FullishItems,5000,1743168528,1743168579,51,5006,{},1,
1743168592,1,60,wikibase/wikibase:mw1.43.0,mariadb:11.7,wbOwnIdConnection,rest-FullishItems,5000,1743168619,1743168681,62,5006,{},1,
1743168694,1,100,wikibase/wikibase:mw1.43.0,mariadb:11.7,wbOwnIdConnection,wbeditentity-FullishItems,5000,1743168720,1743168768,48,5006,{},1,
1743168783,1,100,wikibase/wikibase:mw1.43.0,mariadb:11.7,wbOwnIdConnection,rest-FullishItems,5000,1743168807,1743168871,64,5006,{},1,
# Reworked waiting between async job counting. Testing action vs rest in latest version
1743169654,1,30,wikibase/wikibase:mw1.43.0,mariadb:11.7,wbOwnIdConnection,wbeditentity-FullishItems,5000,1743169681,1743169732,51,5006,{},1,
1743169747,1,30,wikibase/wikibase:mw1.43.0,mariadb:11.7,wbOwnIdConnection,rest-FullishItems,5000,1743169771,1743169828,57,5006,{},1,
1743169841,1,60,wikibase/wikibase:mw1.43.0,mariadb:11.7,wbOwnIdConnection,wbeditentity-FullishItems,5000,1743169867,1743169922,55,5006,{},1,
1743169934,1,60,wikibase/wikibase:mw1.43.0,mariadb:11.7,wbOwnIdConnection,rest-FullishItems,5000,1743169962,1743170016,54,5006,{},1,
1743170031,1,100,wikibase/wikibase:mw1.43.0,mariadb:11.7,wbOwnIdConnection,wbeditentity-FullishItems,5000,1743170057,1743170110,53,5006,{},1,
1743170122,1,100,wikibase/wikibase:mw1.43.0,mariadb:11.7,wbOwnIdConnection,rest-FullishItems,5000,1743170148,1743170205,57,5006,{},1,
1743170218,1,30,wikibase/wikibase:mw1.43.0,mariadb:11.7,wbOwnIdConnection,wbeditentity-FullishItems,5000,1743170244,1743170298,54,5006,{},1,
1743170311,1,30,wikibase/wikibase:mw1.43.0,mariadb:11.7,wbOwnIdConnection,rest-FullishItems,5000,1743170337,1743170395,58,5006,{},1,
1743170410,1,60,wikibase/wikibase:mw1.43.0,mariadb:11.7,wbOwnIdConnection,wbeditentity-FullishItems,5000,1743170436,1743170489,53,5006,{},1,
1743170504,1,60,wikibase/wikibase:mw1.43.0,mariadb:11.7,wbOwnIdConnection,rest-FullishItems,5000,1743170528,1743170584,56,5006,{},1,
1743170597,1,100,wikibase/wikibase:mw1.43.0,mariadb:11.7,wbOwnIdConnection,wbeditentity-FullishItems,5000,1743170623,1743170677,54,5006,{},1,
1743170690,1,100,wikibase/wikibase:mw1.43.0,mariadb:11.7,wbOwnIdConnection,rest-FullishItems,5000,1743170716,1743170770,54,5006,{},1,
1743170784,1,30,wikibase/wikibase:mw1.43.0,mariadb:11.7,wbOwnIdConnection,wbeditentity-FullishItems,5000,1743170808,1743170861,53,5006,{},1,
1743170874,1,30,wikibase/wikibase:mw1.43.0,mariadb:11.7,wbOwnIdConnection,rest-FullishItems,5000,1743170900,1743170957,57,5006,{},1,
1743170970,1,60,wikibase/wikibase:mw1.43.0,mariadb:11.7,wbOwnIdConnection,wbeditentity-FullishItems,5000,1743170996,1743171048,52,5006,{},1,
1743171063,1,60,wikibase/wikibase:mw1.43.0,mariadb:11.7,wbOwnIdConnection,rest-FullishItems,5000,1743171087,1743171143,56,5006,{},1,
1743171156,1,100,wikibase/wikibase:mw1.43.0,mariadb:11.7,wbOwnIdConnection,wbeditentity-FullishItems,5000,1743171182,1743171238,56,5006,{},1,
1743171251,1,100,wikibase/wikibase:mw1.43.0,mariadb:11.7,wbOwnIdConnection,rest-FullishItems,5000,1743171277,1743171333,56,5006,{},1,
# Comparing wikibase versions with aciton API (normal and fast)
1743171980,1,30,wikibase/wikibase:1.39.1-wmde.11,mariadb:11.7,wbOwnIdConnection,wbeditentity-FullishItems,5000,1743172027,1743172075,48,5006,{},1,
1743172088,1,30,wikibase/wikibase:1.39.1-wmde.11,mariadb:11.7,wbOwnIdConnection,wbfastimport-FullishItems,5000,1743172122,1743172182,60,5006,{},1,
1743172197,1,30,wikibase/wikibase:1.40.3-wmde.19,mariadb:11.7,wbOwnIdConnection,wbeditentity-FullishItems,5000,1743172229,1743172276,47,5006,{},1,
1743172288,1,30,wikibase/wikibase:1.40.3-wmde.19,mariadb:11.7,wbOwnIdConnection,wbfastimport-FullishItems,5000,1743172321,1743172381,60,5006,{},1,
1743172393,1,30,wikibase/wikibase:1.41.1-wmde.20,mariadb:11.7,wbOwnIdConnection,wbeditentity-FullishItems,5000,1743172426,1743172476,50,5006,{},1,
1743172489,1,30,wikibase/wikibase:1.41.1-wmde.20,mariadb:11.7,wbOwnIdConnection,wbfastimport-FullishItems,5000,1743172520,1743172579,59,5006,{},1,
1743172592,1,30,wikibase/wikibase:mw1.42.5,mariadb:11.7,wbOwnIdConnection,wbeditentity-FullishItems,5000,1743172617,1743172666,49,5006,{},1,
1743172681,1,30,wikibase/wikibase:mw1.42.5,mariadb:11.7,wbOwnIdConnection,wbfastimport-FullishItems,5000,1743172704,1743172767,63,5006,{},1,
1743172782,1,30,wikibase/wikibase:mw1.43.0,mariadb:11.7,wbOwnIdConnection,wbeditentity-FullishItems,5000,1743172806,1743172856,50,5006,{},1,
1743172869,1,30,wikibase/wikibase:mw1.43.0,mariadb:11.7,wbOwnIdConnection,wbfastimport-FullishItems,5000,1743172895,1743172952,57,5006,{},1,
#cont.. just normal...
1743173013,1,30,wikibase/wikibase:1.39.1-wmde.11,mariadb:11.7,wbOwnIdConnection,wbeditentity-FullishItems,5000,1743173047,1743173094,47,5006,{},1,
1743173107,1,30,wikibase/wikibase:1.40.3-wmde.19,mariadb:11.7,wbOwnIdConnection,wbeditentity-FullishItems,5000,1743173139,1743173185,46,5006,{},1,
1743173200,1,30,wikibase/wikibase:1.41.1-wmde.20,mariadb:11.7,wbOwnIdConnection,wbeditentity-FullishItems,5000,1743173233,1743173281,48,5006,{},1,
1743173294,1,30,wikibase/wikibase:mw1.42.5,mariadb:11.7,wbOwnIdConnection,wbeditentity-FullishItems,5000,1743173320,1743173372,52,5006,{},1,
1743173384,1,30,wikibase/wikibase:mw1.43.0,mariadb:11.7,wbOwnIdConnection,wbeditentity-FullishItems,5000,1743173411,1743173458,47,5006,{},1,
